,id,Gender,Customer Type,Age,Type of Travel,Class,Flight Distance,Inflight wifi service,Departure/Arrival time convenient,Ease of Online booking,Gate location,Food and drink,Online boarding,Seat comfort,Inflight entertainment,On-board service,Leg room service,Baggage handling,Checkin service,Inflight service,Cleanliness,Departure Delay in Minutes,Arrival Delay in Minutes,datetime
102511,104339,Female,Loyal Customer,-1,Personal Travel,Eco,100000,3,4,5,4,5,3,5,5,3,3,3,5,5,5,44,0,1/19/2018
102512,5966,Male,disloyal Customer,30,Business travel,Business,925,3,5,5,1,2,5,3,2,3,3,5,5,5,4,76,109,1/20/2018
102513,64019,Female,Loyal Customer,-1,Business travel,Business,2199,5,5,5,5,1,2,2,1,4,5,3,3,4,1,0,93,1/21/2018
102514,128109,Female,Loyal Customer,31,Business travel,Business,1587,1,0,0,2,5,5,5,5,3,5,5,5,5,5,91,0,1/22/2018
102515,60182,Female,Loyal Customer,-1,Personal Travel,Eco,1120,1,5,2,3,1,3,5,4,5,3,2,4,5,2,25,70,1/23/2018
102516,32296,Female,Loyal Customer,-1,Business travel,Eco,84,3,5,5,5,5,5,4,4,3,5,3,2,3,5,0,3,1/24/2018
102517,3324,Male,Loyal Customer,58,Business travel,Business,1834,5,5,5,5,5,3,3,4,4,4,4,3,4,5,86,0,1/25/2018
102518,36635,Female,Loyal Customer,-1,Business travel,Business,2529,1,3,5,5,4,0,3,1,1,2,3,3,2,0,0,0,1/26/2018
102519,95310,Female,Loyal Customer,56,Personal Travel,Eco,319,3,5,5,2,5,5,4,0,0,5,0,5,2,0,35,37,1/27/2018
102520,102465,Female,Loyal Customer,63,Personal Travel,Eco,258,3,4,2,3,3,1,2,4,3,1,5,2,4,0,97,-8,1/28/2018
102521,51346,Female,disloyal Customer,-1,Business travel,Eco Plus,304,4,5,5,4,2,5,2,3,5,5,4,5,1,4,75,35,1/29/2018
102522,27627,Male,Loyal Customer,36,Business travel,Eco Plus,1050,3,1,2,3,4,3,3,3,4,5,5,4,5,5,73,56,1/30/2018
102523,905,Female,disloyal Customer,39,Business travel,Business,354,2,3,4,2,1,2,2,0,3,4,4,2,3,0,78,83,1/31/2018
102524,43337,Male,Loyal Customer,36,Business travel,Eco,387,4,5,1,5,4,3,4,2,1,2,1,2,2,4,1,1,2/1/2018
102525,72142,Female,Loyal Customer,-1,Personal Travel,Eco,731,0,2,0,3,2,0,5,4,0,4,4,2,3,4,1,32,2/2/2018
102526,53789,Female,Loyal Customer,-1,Business travel,Business,3330,0,4,0,0,2,2,1,1,1,1,2,2,1,5,9,2,2/3/2018
102527,43368,Male,Loyal Customer,-1,Personal Travel,Eco,358,3,5,3,5,4,5,5,3,5,3,5,4,5,3,93,0,2/4/2018
102528,69010,Female,Loyal Customer,-1,Business travel,Business,1391,2,0,2,1,2,4,5,2,1,3,2,4,3,5,84,0,2/5/2018
102529,36957,Male,Loyal Customer,44,Business travel,Business,899,5,5,5,5,5,5,3,3,5,4,3,4,0,5,226,240,2/6/2018
102530,105642,Male,disloyal Customer,18,Business travel,Eco,925,4,4,3,3,2,5,3,2,3,5,5,3,5,1,134,98,2/7/2018
102531,103407,Male,Loyal Customer,45,Business travel,Business,3829,3,0,3,0,1,3,4,3,4,3,3,3,5,0,0,82,2/8/2018
102532,93364,Male,Loyal Customer,25,Personal Travel,Eco,836,4,2,4,4,5,3,3,5,3,1,4,2,5,5,58,24,2/9/2018
102533,104506,Female,Loyal Customer,19,Business travel,Business,100000,3,3,5,4,3,3,4,4,5,4,5,4,5,5,95,77,2/10/2018
102534,99721,Female,Loyal Customer,67,Personal Travel,Business,255,2,0,2,3,1,2,1,5,5,2,5,5,5,1,0,-1,2/11/2018
102535,5257,Male,Loyal Customer,48,Business travel,Business,383,3,3,0,4,1,4,3,1,2,2,3,3,2,4,92,27,2/12/2018
102536,117863,Female,Loyal Customer,47,Business travel,Business,365,0,5,1,2,5,1,2,2,2,1,2,3,2,0,0,0,2/13/2018
102537,45751,Female,Loyal Customer,-1,Business travel,Business,3282,1,2,1,0,5,5,3,1,3,1,1,3,3,3,71,4,2/14/2018
102538,123115,Female,disloyal Customer,18,Business travel,Eco,631,1,3,2,3,5,1,3,5,3,1,2,0,2,5,76,7,2/15/2018
102539,62958,Female,Loyal Customer,29,Business travel,Business,1577,0,2,2,0,2,4,3,4,5,5,5,3,5,4,0,67,2/16/2018
102540,44766,Female,Loyal Customer,-1,Business travel,Business,3281,3,1,2,3,4,5,3,5,5,5,5,1,5,1,156,117,2/17/2018
102541,120096,Male,Loyal Customer,70,Personal Travel,Business,1576,4,3,4,2,2,3,3,4,3,2,2,4,2,1,-1,48,2/18/2018
102542,91049,Female,Loyal Customer,28,Personal Travel,Eco,545,3,1,5,4,0,5,4,2,2,3,4,4,3,0,35,45,2/19/2018
102543,106765,Male,Loyal Customer,37,Personal Travel,Eco,945,3,3,0,3,1,1,1,1,1,5,3,2,1,3,0,74,2/20/2018
102544,21383,Female,Loyal Customer,49,Business travel,Business,433,3,1,1,2,2,5,4,3,3,3,2,3,4,5,6,65,2/21/2018
102545,79775,Female,Loyal Customer,29,Business travel,Business,1035,3,5,3,3,5,5,5,5,5,2,5,4,5,5,26,83,2/22/2018
102546,25413,Male,Loyal Customer,59,Personal Travel,Eco,990,1,3,2,2,5,0,5,5,4,4,5,4,5,5,11,86,2/23/2018
102547,94540,Female,Loyal Customer,55,Business travel,Business,2155,4,3,5,4,2,5,5,5,5,5,5,5,5,3,0,83,2/24/2018
102548,125503,Male,Loyal Customer,31,Business travel,Business,666,2,0,0,5,3,0,4,3,4,2,4,3,3,3,33,0,2/25/2018
102549,28664,Female,Loyal Customer,-1,Personal Travel,Eco,2541,2,5,2,1,2,5,4,3,4,2,5,5,4,4,34,83,2/26/2018
102550,74836,Male,disloyal Customer,-1,Business travel,Eco,1797,3,3,3,5,4,2,4,3,2,5,2,3,4,2,24,2,2/27/2018
102551,1273,Male,Loyal Customer,11,Personal Travel,Eco,229,1,5,2,5,1,2,1,3,5,3,3,5,3,3,79,37,2/28/2018
102552,27684,Female,disloyal Customer,-1,Business travel,Eco,1107,1,2,2,1,5,1,4,5,5,0,5,5,4,5,0,88.2,3/1/2018
102553,70806,Male,Loyal Customer,50,Business travel,Business,624,2,2,3,4,5,3,3,3,3,3,4,5,3,5,0,8,3/2/2018
102554,61734,Male,disloyal Customer,-1,Business travel,Eco,979,2,3,4,4,2,1,1,3,5,4,3,2,2,1,158,201,3/3/2018
102555,55533,Female,Loyal Customer,49,Business travel,Business,3852,3,2,1,1,3,4,5,5,5,5,5,4,5,5,30,9,3/4/2018
102556,68928,Male,Loyal Customer,49,Business travel,Business,646,4,3,3,5,5,5,5,4,2,5,5,5,3,5,216,237,3/5/2018
102557,39193,Female,Loyal Customer,-1,Business travel,Eco,318,5,1,1,1,1,4,5,3,5,4,4,2,4,1,53,69,3/6/2018
102558,24346,Female,Loyal Customer,14,Personal Travel,Eco,100000,5,5,5,1,3,5,3,3,5,5,5,3,3,4,15,17,3/7/2018
102559,92233,Female,Loyal Customer,72,Business travel,Eco Plus,1979,0,0,1,0,2,4,2,0,1,2,2,1,2,4,4,87,3/8/2018
102560,86684,Male,Loyal Customer,50,Personal Travel,Business,100000,4,3,3,3,3,5,5,5,5,2,5,4,5,3,37,94,3/9/2018
102561,100470,Female,Loyal Customer,42,Business travel,Business,100000,3,4,3,4,4,5,5,5,5,5,5,2,5,3,84,79,3/10/2018
102562,60733,Male,Loyal Customer,-1,Personal Travel,Eco,1605,3,4,1,3,3,2,1,3,5,4,4,5,3,4,35,40,3/11/2018
102563,101881,Male,Loyal Customer,23,Business travel,Business,1747,1,3,1,2,5,5,5,5,5,1,5,5,5,5,16,39,3/12/2018
102564,9149,Male,Loyal Customer,-1,Business travel,Business,227,5,5,5,5,1,4,2,5,5,5,5,0,5,1,49,-9,3/13/2018
102565,102866,Female,Loyal Customer,50,Business travel,Business,3737,1,3,3,3,5,3,5,2,1,1,3,4,1,5,35,63,3/14/2018
102566,5887,Female,Loyal Customer,54,Business travel,Eco,108,5,2,4,4,2,2,2,5,4,4,5,0,4,0,7,0,3/15/2018
102567,55592,Male,disloyal Customer,38,Business travel,Business,419,1,1,3,1,4,1,3,3,5,5,5,5,5,2,52,98,3/16/2018
102568,35744,Female,Loyal Customer,50,Personal Travel,Eco,2153,5,5,5,4,5,5,5,5,3,2,3,5,3,5,185,228,3/17/2018
102569,60339,Female,Loyal Customer,62,Business travel,Business,1024,4,0,0,1,2,4,2,4,3,3,4,3,4,1,79,93,3/18/2018
102570,126482,Male,Loyal Customer,57,Business travel,Eco,1849,4,2,4,3,2,3,3,3,1,5,2,2,3,3,-1,93,3/19/2018
102571,6783,Female,Loyal Customer,45,Business travel,Business,3810,1,1,0,0,5,5,5,3,3,5,5,2,5,4,165,103,3/20/2018
102572,107653,Female,Loyal Customer,-1,Personal Travel,Business,251,1,5,1,2,3,3,5,4,4,2,2,3,3,3,39,55,3/21/2018
102573,112599,Female,Loyal Customer,34,Business travel,Business,602,2,5,5,5,2,1,2,1,1,2,1,3,2,3,56,54,3/22/2018
102574,120938,Male,Loyal Customer,-1,Business travel,Business,920,4,5,3,5,5,3,5,5,5,3,5,3,5,5,0,3,3/23/2018
102575,62530,Male,Loyal Customer,39,Business travel,Business,1744,0,0,0,0,3,4,4,5,5,5,5,5,5,2,97,12,3/24/2018
102576,99462,Male,Loyal Customer,49,Business travel,Business,2266,2,2,2,2,5,5,5,5,5,5,5,5,5,4,52,35,3/25/2018
102577,103473,Female,Loyal Customer,13,Personal Travel,Business,382,0,5,1,3,2,0,3,3,3,4,5,5,5,2,13,106,3/26/2018
102578,80496,Female,Loyal Customer,54,Business travel,Business,1749,1,1,1,1,5,4,5,3,5,4,4,5,4,3,18,3,3/27/2018
102579,77137,Female,Loyal Customer,33,Business travel,Business,100000,3,3,2,2,3,3,3,2,4,3,4,1,3,4,81,29,3/28/2018
102580,81297,Male,Loyal Customer,-1,Business travel,Business,3675,3,2,1,3,5,5,5,5,5,5,5,5,4,5,90,0,3/29/2018
102581,103903,Female,Loyal Customer,34,Personal Travel,Eco Plus,869,5,4,5,4,5,5,5,5,3,1,4,1,4,5,98,0,3/30/2018
102582,71787,Male,Loyal Customer,39,Business travel,Business,1723,5,5,5,5,5,4,5,3,4,4,3,4,3,3,63,27,3/31/2018
102583,120015,Female,Loyal Customer,-1,Personal Travel,Eco,328,4,0,4,3,3,5,5,1,1,4,1,5,1,3,0,0,4/1/2018
102584,66826,Male,Loyal Customer,-1,Business travel,Business,731,5,5,5,5,5,5,4,3,3,3,5,4,4,2,0,64,4/2/2018
102585,108796,Female,Loyal Customer,27,Personal Travel,Eco,581,1,5,2,1,2,1,2,2,2,3,4,5,3,2,5,54,4/3/2018
102586,10187,Female,Loyal Customer,-1,Business travel,Business,140,2,3,4,3,5,5,5,5,3,2,5,5,5,5,0,0,4/4/2018
102587,52100,Male,Loyal Customer,10,Personal Travel,Eco,639,1,5,1,0,1,1,0,1,5,4,4,2,5,3,0,28,4/5/2018
102588,18141,Male,Loyal Customer,25,Personal Travel,Eco,750,2,4,1,3,2,1,3,2,5,5,5,5,3,4,0,44,4/6/2018
102589,44561,Female,Loyal Customer,9,Personal Travel,Eco Plus,157,2,4,0,2,2,0,2,4,5,1,5,5,5,4,37,-5,4/7/2018
102590,74286,Male,disloyal Customer,29,Business travel,Business,1,5,5,5,1,4,5,4,4,5,4,5,2,5,5,65,81,4/8/2018
102591,93161,Female,Loyal Customer,32,Personal Travel,Eco,1066,3,5,2,4,4,2,2,3,5,1,3,5,3,4,14,76,4/9/2018
102592,124666,Male,disloyal Customer,-1,Business travel,Eco,399,2,0,4,2,5,2,4,5,5,5,5,5,5,5,0,13,4/10/2018
102593,78049,Male,Loyal Customer,-1,Personal Travel,Eco,214,3,3,0,5,5,0,5,5,5,4,4,5,3,5,27,40,4/11/2018
102594,95263,Female,Loyal Customer,-1,Personal Travel,Eco,248,3,4,2,3,4,2,3,4,4,3,5,4,3,3,0,56,4/12/2018
102595,109958,Male,Loyal Customer,-1,Personal Travel,Eco,1073,4,3,4,3,2,3,2,4,5,5,4,3,5,4,43,11,4/13/2018
102596,81294,Female,Loyal Customer,33,Personal Travel,Eco,1020,4,3,5,4,1,3,3,0,5,5,0,4,4,2,147,96,4/14/2018
102597,90368,Male,disloyal Customer,22,Business travel,Business,545,3,2,3,1,0,5,2,2,5,2,5,4,5,1,0,77,4/15/2018
102598,35807,Male,Loyal Customer,19,Personal Travel,Business,1065,2,0,1,3,1,0,2,2,1,2,0,4,2,0,51,92,4/16/2018
102599,109967,Female,Loyal Customer,41,Personal Travel,Eco,1079,2,5,2,5,3,3,2,2,5,5,5,5,2,4,11,7,4/17/2018
102600,75199,Male,disloyal Customer,-1,Business travel,Business,1744,2,4,3,2,1,2,2,3,5,3,5,5,5,3,40,62,4/18/2018
102601,95576,Male,Loyal Customer,-1,Business travel,Business,2050,3,5,4,4,2,5,5,5,5,5,5,2,5,2,72,0,4/19/2018
102602,13762,Female,Loyal Customer,51,Business travel,Eco Plus,401,5,2,3,3,5,5,5,1,1,5,3,5,2,5,338,295,4/20/2018
102603,93653,Female,Loyal Customer,66,Business travel,Eco Plus,547,2,4,3,5,1,2,4,1,1,3,1,0,1,2,75,0,4/21/2018
102604,30229,Male,Loyal Customer,22,Business travel,Business,896,2,1,3,2,3,4,4,3,5,3,4,2,1,4,57,6,4/22/2018
102605,118514,Male,Loyal Customer,50,Business travel,Business,1690,0,0,0,3,3,5,5,3,5,5,5,5,4,5,58,77,4/23/2018
102606,67171,Male,Loyal Customer,-1,Personal Travel,Eco,964,5,5,5,4,2,5,4,4,5,3,5,5,5,4,10,64,4/24/2018
102607,94955,Female,Loyal Customer,-1,Business travel,Eco,187,4,1,4,2,2,2,0,5,5,5,5,5,5,5,1,61,4/25/2018
102608,1068,Female,Loyal Customer,24,Personal Travel,Eco,354,2,2,3,4,2,1,0,0,3,3,2,1,2,2,77,72,4/26/2018
102609,66787,Female,Loyal Customer,64,Personal Travel,Eco,3711,4,3,2,2,2,1,0,3,3,1,2,0,5,2,358,369,4/27/2018
102610,98736,Female,Loyal Customer,58,Business travel,Business,1558,2,0,1,0,2,5,5,5,3,5,3,4,3,4,0,36,4/28/2018
102611,113251,Female,Loyal Customer,-1,Personal Travel,Business,488,5,0,5,5,5,3,0,5,5,5,5,5,5,3,0,0,4/29/2018
102612,70560,Male,Loyal Customer,61,Business travel,Business,1258,4,0,2,1,5,3,3,2,4,4,2,2,3,2,93,-7,4/30/2018
102613,11522,Female,Loyal Customer,42,Personal Travel,Eco Plus,308,2,2,4,3,2,5,3,5,5,3,5,3,5,4,83,81,5/1/2018
102614,47851,Male,disloyal Customer,-1,Business travel,Eco,329,0,5,0,5,4,2,3,2,5,2,1,5,2,2,59,5,5/2/2018
102615,11626,Female,Loyal Customer,48,Business travel,Business,1792,2,4,4,2,5,5,3,3,3,5,5,2,5,3,10,49,5/3/2018
102616,113335,Male,Loyal Customer,40,Business travel,Business,236,3,3,4,3,4,5,5,5,5,5,5,4,5,5,0,0,5/4/2018
102617,43601,Male,disloyal Customer,32,Business travel,Eco,190,3,3,4,3,4,2,4,2,4,3,2,1,3,2,0,0,5/5/2018
102618,117173,Male,Loyal Customer,46,Personal Travel,Eco,304,2,5,5,2,2,5,4,3,4,5,5,5,3,4,67,88,5/6/2018
102619,79887,Female,Loyal Customer,42,Business travel,Business,1,5,5,5,5,5,4,4,4,3,3,5,1,4,5,92,83,5/7/2018
102620,3137,Female,Loyal Customer,-1,Business travel,Business,3475,1,0,0,2,1,4,5,5,5,5,5,4,5,4,0,-6,5/8/2018
102621,77389,Male,Loyal Customer,-1,Business travel,Business,190,2,3,1,3,4,5,3,4,2,3,4,3,2,3,87,88,5/9/2018
102622,82892,Female,Loyal Customer,15,Personal Travel,Eco,594,1,0,3,1,3,1,3,4,1,2,3,1,2,5,78,121,5/10/2018
102623,40584,Female,Loyal Customer,58,Business travel,Eco,391,2,4,4,3,3,3,2,1,3,1,2,1,2,0,43,0,5/11/2018
102624,103353,Female,Loyal Customer,32,Business travel,Business,342,4,3,2,3,3,3,5,5,3,2,5,2,5,5,100,55,5/12/2018
102625,124844,Female,Loyal Customer,-1,Personal Travel,Eco,280,3,3,2,2,3,2,2,2,2,2,5,5,3,4,45,0,5/13/2018
102626,93085,Female,Loyal Customer,24,Business travel,Business,860,5,5,3,4,5,5,5,5,4,2,5,3,5,5,94,0,5/14/2018
102627,23443,Female,Loyal Customer,49,Business travel,Eco,488,5,1,0,1,3,2,1,5,5,5,5,4,5,3,83,38,5/15/2018
102628,65584,Female,disloyal Customer,32,Business travel,Eco,237,4,0,4,5,2,4,3,1,3,3,4,5,3,1,6,39,5/16/2018
102629,125303,Female,Loyal Customer,-1,Business travel,Eco,278,3,0,0,2,1,1,1,2,3,1,2,5,3,4,79,0,5/17/2018
102630,48456,Male,Loyal Customer,22,Business travel,Business,3003,5,5,5,5,3,4,5,5,4,5,3,5,1,3,0,54,5/18/2018
102631,62141,Female,Loyal Customer,11,Business travel,Business,2565,3,1,3,2,2,1,3,3,2,5,2,5,3,1,123,25,5/19/2018
102632,96869,Male,Loyal Customer,58,Business travel,Business,3117,3,2,2,3,5,2,3,4,3,3,5,3,4,2,41,94,5/20/2018
102633,59044,Female,Loyal Customer,-1,Business travel,Business,1744,1,0,2,0,5,3,3,2,2,1,0,3,1,0,27,-7,5/21/2018
102634,75847,Male,Loyal Customer,-1,Business travel,Eco,1037,5,5,5,5,5,5,5,5,5,4,3,5,1,5,0,68,5/22/2018
102635,76849,Male,Loyal Customer,45,Business travel,Business,1195,3,3,4,4,1,2,3,4,3,3,3,3,4,3,24,23,5/23/2018
102636,43670,Female,disloyal Customer,54,Business travel,Eco,295,3,0,2,4,2,3,1,2,5,2,4,3,3,0,89,0,5/24/2018
102637,129637,Male,Loyal Customer,-1,Business travel,Business,447,1,1,1,1,5,5,5,3,3,1,1,5,2,5,25,81,5/25/2018
102638,57361,Male,Loyal Customer,48,Personal Travel,Eco,236,3,5,2,2,3,3,3,3,5,3,5,5,5,3,1,49,5/26/2018
102639,42432,Male,Loyal Customer,-1,Business travel,Business,3092,1,4,3,3,2,3,2,2,3,5,3,5,3,0,0,38,5/27/2018
102640,40271,Female,Loyal Customer,-1,Personal Travel,Eco,1,3,4,2,4,5,5,5,5,5,2,5,5,5,3,13,0,5/28/2018
102641,71903,Male,Loyal Customer,-1,Personal Travel,Eco,1726,4,4,1,2,2,2,2,3,2,3,4,5,5,2,3,37,5/29/2018
102642,2331,Female,Loyal Customer,22,Personal Travel,Eco,672,1,5,3,3,3,1,3,2,1,1,5,3,4,2,0,96,5/30/2018
102643,32044,Male,disloyal Customer,-1,Business travel,Eco,102,0,4,0,3,4,0,5,4,5,5,4,5,4,3,0,81,5/31/2018
102644,83158,Male,disloyal Customer,24,Business travel,Business,957,3,4,4,3,3,5,1,5,3,1,3,5,5,3,14,101,6/1/2018
102645,27464,Female,disloyal Customer,49,Business travel,Eco,697,2,3,2,3,5,2,3,3,2,5,3,2,2,5,-7,75,6/2/2018
102646,125820,Male,Loyal Customer,-1,Business travel,Business,742,5,4,5,4,5,5,5,4,4,5,4,5,2,3,3,89,6/3/2018
102647,4513,Male,Loyal Customer,17,Personal Travel,Eco,435,2,2,2,3,5,2,0,5,2,2,4,3,2,5,77,0,6/4/2018
102648,113919,Male,Loyal Customer,-1,Business travel,Eco,170,5,5,3,5,5,5,5,5,0,1,2,2,3,5,21,9,6/5/2018
102649,100156,Male,disloyal Customer,34,Business travel,Business,725,2,4,2,2,3,4,4,1,5,4,3,4,5,1,85,6,6/6/2018
102650,40757,Male,Loyal Customer,25,Business travel,Business,2195,3,3,3,3,2,3,4,4,3,5,5,4,5,4,4,0,6/7/2018
102651,72830,Female,Loyal Customer,36,Business travel,Eco,1013,5,0,0,2,5,5,3,4,2,4,2,0,2,4,5,0,6/8/2018
102652,126287,Male,Loyal Customer,45,Personal Travel,Eco,590,4,5,3,2,5,4,5,5,5,5,5,5,5,5,23,49,6/9/2018
102653,75287,Male,disloyal Customer,-1,Business travel,Business,1744,4,3,5,1,0,5,1,0,3,3,3,3,5,0,81,6,6/10/2018
102654,122367,Female,Loyal Customer,48,Business travel,Business,529,3,1,3,3,2,3,4,4,3,2,3,1,2,4,83,37,6/11/2018
102655,91532,Female,Loyal Customer,44,Business travel,Business,3251,3,3,4,5,3,5,3,3,3,3,5,5,3,3,0,0,6/12/2018
102656,2729,Female,disloyal Customer,32,Business travel,Business,772,5,3,3,4,5,4,5,5,5,5,5,2,5,5,28,93,6/13/2018
102657,95616,Female,disloyal Customer,-1,Business travel,Eco,422,2,5,1,4,3,1,4,4,2,3,2,1,5,4,76,88,6/14/2018
102658,61641,Male,disloyal Customer,-1,Business travel,Eco,1235,1,2,2,2,5,3,3,3,5,5,5,5,5,3,27,0,6/15/2018
102659,5019,Male,Loyal Customer,-1,Business travel,Business,100000,5,5,5,5,5,4,5,5,5,5,3,2,5,3,93,80,6/16/2018
102660,80782,Male,Loyal Customer,21,Business travel,Business,2321,3,5,5,5,3,3,3,1,2,5,3,2,2,3,0,0,6/17/2018
102661,120975,Male,disloyal Customer,28,Business travel,Eco,992,4,3,3,2,3,2,4,4,4,3,5,3,3,5,95,44,6/18/2018
102662,17944,Male,Loyal Customer,-1,Personal Travel,Eco,95,4,4,4,4,5,3,3,5,4,1,3,3,5,5,82,4,6/19/2018
102663,106093,Male,Loyal Customer,-1,Business travel,Business,302,2,1,3,3,4,4,5,3,4,4,3,4,3,5,87,47,6/20/2018
102664,128009,Female,Loyal Customer,-1,Personal Travel,Eco,1488,2,3,3,4,4,2,1,4,3,2,2,1,3,4,24,63,6/21/2018
102665,113481,Male,Loyal Customer,68,Business travel,Business,2171,1,1,1,3,4,5,5,3,5,5,3,4,5,4,9,31,6/22/2018
102666,59465,Female,Loyal Customer,34,Business travel,Business,2559,4,2,2,2,2,5,5,4,4,3,4,5,5,5,80,28,6/23/2018
102667,50595,Female,Loyal Customer,18,Personal Travel,Eco,262,5,3,3,3,0,3,3,0,1,3,2,5,0,2,0,0,6/24/2018
102668,84050,Female,Loyal Customer,27,Business travel,Business,2871,5,5,5,5,5,5,5,5,2,2,5,3,4,5,23,66,6/25/2018
102669,47522,Male,Loyal Customer,39,Personal Travel,Eco,501,2,3,4,4,5,2,4,4,4,2,5,4,5,4,29,6,6/26/2018
102670,91855,Male,Loyal Customer,46,Personal Travel,Eco,1797,3,5,3,5,3,3,5,5,1,5,5,5,3,5,75,57,6/27/2018
102671,104558,Male,Loyal Customer,48,Business travel,Business,1778,5,3,5,5,2,3,5,5,5,5,5,2,5,4,26,83,6/28/2018
102672,82930,Female,disloyal Customer,24,Business travel,Eco,594,0,0,0,3,2,0,4,4,3,1,5,5,5,3,54,52,6/29/2018
102673,60190,Male,disloyal Customer,-1,Business travel,Eco Plus,1197,2,5,3,3,5,5,2,5,2,5,2,4,4,5,97,12,6/30/2018
102674,96123,Male,Loyal Customer,62,Personal Travel,Eco Plus,1235,1,5,0,4,2,1,3,1,5,4,3,5,5,2,76,26,7/1/2018
102675,65509,Female,Loyal Customer,-1,Business travel,Business,100000,4,4,3,3,3,3,5,5,5,5,4,5,4,2,79,13,7/2/2018
102676,77978,Female,Loyal Customer,58,Business travel,Business,3430,2,4,3,3,1,3,5,4,5,5,5,3,4,4,77,55,7/3/2018
102677,83937,Male,disloyal Customer,43,Business travel,Business,373,2,2,4,2,3,2,1,1,4,2,5,4,5,1,0,14,7/4/2018
102678,65002,Male,disloyal Customer,25,Business travel,Eco,151,0,5,1,5,2,1,1,2,2,2,0,0,3,3,7,2,7/5/2018
102679,62913,Female,Loyal Customer,44,Business travel,Business,862,5,5,5,5,5,5,4,5,5,5,5,5,5,5,0,28,7/6/2018
102680,55989,Female,disloyal Customer,-1,Business travel,Business,1367,0,0,0,3,0,2,4,5,5,5,4,4,4,4,9,0,7/7/2018
102681,83568,Female,Loyal Customer,-1,Business travel,Business,936,4,4,4,3,5,5,5,3,4,5,3,5,3,3,53,70,7/8/2018
102682,61884,Male,Loyal Customer,56,Business travel,Business,2521,5,5,5,5,5,4,5,5,5,5,5,2,5,3,0,80,7/9/2018
102683,13469,Female,Loyal Customer,-1,Personal Travel,Eco,475,2,1,2,1,1,3,3,3,5,5,2,3,3,2,44,122,7/10/2018
102684,122531,Female,Loyal Customer,-1,Business travel,Business,500,5,5,5,5,5,5,4,5,3,3,5,2,3,4,-3,79,7/11/2018
102685,104888,Male,Loyal Customer,44,Business travel,Business,3034,3,4,3,2,5,4,5,4,3,5,5,5,3,3,46,77,7/12/2018
102686,2085,Male,Loyal Customer,32,Personal Travel,Eco,733,3,2,4,4,0,5,2,1,1,1,5,0,3,1,87,0,7/13/2018
102687,1228,Male,Loyal Customer,-1,Personal Travel,Eco,229,3,5,4,1,4,4,4,2,4,2,3,5,5,2,54,6,7/14/2018
102688,122814,Male,Loyal Customer,62,Personal Travel,Eco,599,1,1,1,3,3,2,4,4,2,5,3,2,4,3,31,117,7/15/2018
102689,75176,Male,disloyal Customer,40,Business travel,Business,1726,5,4,5,4,3,4,2,3,5,2,5,3,4,1,-3,-8,7/16/2018
102690,10840,Female,Loyal Customer,61,Business travel,Eco,100000,1,5,3,4,3,1,2,1,3,3,1,4,2,2,28,6,7/17/2018
102691,95016,Male,Loyal Customer,10,Personal Travel,Eco,239,2,5,3,1,2,2,5,4,0,0,2,5,2,4,0,56,7/18/2018
102692,127989,Male,Loyal Customer,-1,Personal Travel,Eco,1149,3,5,3,4,0,2,2,0,3,5,5,5,4,1,0,31,7/19/2018
102693,77353,Male,Loyal Customer,42,Business travel,Business,3255,1,2,2,1,5,5,5,3,4,5,4,4,4,3,-2,69,7/20/2018
102694,90882,Male,disloyal Customer,24,Business travel,Business,223,3,5,4,3,3,4,3,2,5,5,5,5,5,4,64,9,7/21/2018
102695,55275,Male,Loyal Customer,35,Personal Travel,Eco Plus,1839,5,3,5,1,5,5,5,3,3,3,4,3,5,5,0,2,7/22/2018
102696,116087,Male,Loyal Customer,-1,Personal Travel,Eco,333,3,5,3,5,2,4,3,4,4,3,5,3,5,2,88,97,7/23/2018
102697,17000,Male,Loyal Customer,61,Business travel,Eco Plus,843,5,0,2,0,5,5,5,5,5,5,5,3,3,5,88,0,7/24/2018
102698,65188,Female,Loyal Customer,-1,Personal Travel,Eco,247,4,1,4,3,2,3,4,4,3,5,3,4,5,1,74,33,7/25/2018
102699,30884,Male,Loyal Customer,56,Business travel,Eco Plus,1106,2,3,4,2,3,4,4,3,2,0,2,2,2,3,0,81,7/26/2018
102700,88287,Female,Loyal Customer,-1,Business travel,Eco,271,2,1,3,3,5,1,3,3,1,1,2,1,1,2,0,76,7/27/2018
102701,4501,Male,Loyal Customer,55,Business travel,Business,435,2,2,2,4,5,5,5,5,5,5,5,4,5,4,0,0,7/28/2018
102702,115295,Male,disloyal Customer,27,Business travel,Business,296,0,0,0,2,5,0,5,5,4,2,5,5,5,5,46,91,7/29/2018
102703,103327,Female,Loyal Customer,63,Personal Travel,Eco,1139,2,4,3,2,3,1,2,0,2,5,4,3,4,3,216,177,7/30/2018
102704,102729,Female,Loyal Customer,50,Personal Travel,Eco,365,3,5,3,2,5,5,5,5,5,3,2,5,5,2,0,61,7/31/2018
102705,103260,Male,Loyal Customer,51,Business travel,Business,1528,2,3,5,2,3,4,3,3,4,2,2,2,3,3,33,0,8/1/2018
102706,57148,Male,Loyal Customer,54,Business travel,Business,1824,2,4,1,5,1,5,5,0,0,2,2,2,1,2,20,50,8/2/2018
102707,91450,Female,Loyal Customer,-1,Business travel,Business,859,4,5,3,4,3,4,3,1,1,2,2,5,2,5,52,18,8/3/2018
